,SeniorCitizen,tenure,MonthlyCharges,genderdummies,Dependentsdummi,PhoneServicedmi,internetservice,DeviceProtection,TechSupport,CableService,oneyear,twoyear,PaperlessBilling,Credit card (automatic),Electronic check,Mailed check,Churn,TotalCharges
322,0,1,44.8,1,0,1,1,0,0,0,0,0,1,0,1,0,0,44.8
323,0,9,48.6,0,1,1,1,0,0,0,1,0,0,0,0,1,0,422.3
324,0,69,60.05,1,0,0,1,0,1,1,0,1,1,0,0,0,0,4176.7
325,0,52,102.7,0,0,1,1,0,1,1,0,0,1,1,0,0,0,5138.1
326,1,11,82.9,0,0,1,1,0,1,1,0,0,1,0,1,0,0,880.05
327,1,2,70.35,0,0,1,1,0,0,0,0,0,1,0,1,0,1,139.05
328,1,28,35.9,0,1,0,1,0,0,1,0,0,1,0,1,0,0,973.65
329,1,17,82.65,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1470.05
330,0,35,19.85,0,1,1,0,0,0,0,0,1,1,0,0,1,0,739.35
331,0,8,19.2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,161.95
332,0,46,94.9,1,0,1,1,1,0,1,1,0,1,1,0,0,0,4422.95
333,0,7,73.85,0,0,1,1,0,0,0,0,0,1,0,1,0,1,511.25
334,0,2,80.6,0,0,1,1,1,0,0,0,0,0,0,0,1,1,155.8
335,0,68,75.8,1,1,1,1,1,1,1,1,0,1,0,0,0,1,5293.95
336,0,43,104.6,0,0,1,1,1,0,1,0,1,1,0,1,0,1,4759.85
337,0,68,88.15,0,0,1,1,1,1,1,0,1,1,0,1,0,0,6148.45
338,0,36,94.8,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3565.65
339,0,63,103.4,1,0,1,1,1,0,1,0,0,1,0,1,0,1,6603.0
340,1,32,54.65,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1830.1
341,0,71,85.75,0,0,1,1,1,1,1,0,1,0,1,0,0,0,6223.8
342,0,66,67.45,0,1,1,1,1,0,0,0,0,1,0,0,0,0,4508.65
343,0,63,20.5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1328.15
344,0,41,20.25,0,1,1,0,0,0,0,1,0,1,1,0,0,0,865.0
345,1,1,72.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,72.1
346,0,2,90.4,0,0,1,1,0,0,1,0,0,1,0,1,0,1,168.2
347,0,70,19.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1303.5
348,0,23,44.95,0,0,0,1,0,0,1,0,0,1,0,1,0,0,996.85
349,1,64,97.0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,6430.9
350,0,37,62.8,1,1,1,1,1,1,0,0,1,1,1,0,0,0,2278.75
351,0,17,44.6,1,1,1,1,0,0,0,1,0,0,0,0,1,0,681.4
352,1,7,89.15,0,0,1,1,0,0,1,0,0,1,0,1,0,0,574.35
353,0,4,84.8,1,1,1,1,1,0,0,0,0,1,0,0,0,1,371.9
354,1,21,41.9,0,0,0,1,0,0,1,0,0,1,0,1,0,1,840.1
355,0,10,80.25,0,0,1,1,0,0,1,0,0,1,0,0,0,1,846.0
356,1,16,54.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,889.0
357,0,64,105.25,1,0,1,1,0,1,1,0,1,1,0,1,0,0,6823.4
358,1,27,30.75,1,0,0,1,0,0,0,0,0,0,1,0,0,1,805.1
359,0,42,97.1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,4016.75
360,0,5,20.2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,83.75
361,0,41,98.8,0,0,1,1,0,1,1,0,1,1,0,0,0,0,3959.15
362,0,58,50.3,1,0,1,1,1,0,0,1,0,0,1,0,0,0,2878.55
363,0,47,20.55,0,0,1,0,0,0,0,0,1,1,0,0,1,0,945.7
364,0,18,75.9,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1373.05
365,0,5,96.5,1,0,1,1,1,0,1,0,0,0,0,0,0,1,492.55
366,0,23,59.95,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1406.0
367,0,1,19.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.15
368,0,71,98.65,1,0,1,1,1,0,1,1,0,1,1,0,0,0,6962.85
369,0,72,112.6,1,1,1,1,1,1,1,0,1,1,1,0,0,0,8126.65
370,0,33,20.6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,690.25
371,0,2,85.65,1,0,1,1,0,0,1,0,0,1,0,1,0,1,181.5
372,0,24,35.75,1,1,0,1,0,1,0,0,1,0,0,0,1,0,830.8
373,0,56,99.75,0,1,1,1,1,1,1,1,0,1,1,0,0,0,5608.4
374,0,37,96.1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,3646.8
375,0,43,85.1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,3662.25
376,0,1,25.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,25.35
377,0,25,104.95,0,0,1,1,1,1,1,0,0,1,0,0,0,1,2566.5
378,0,61,89.65,0,0,1,1,1,1,1,0,1,0,0,1,0,0,5308.7
379,0,17,86.75,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1410.25
380,0,41,86.2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,3339.05
381,0,1,50.65,1,0,1,1,0,0,0,0,0,0,0,0,1,1,50.65
382,1,72,64.8,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4732.35
383,0,1,90.85,1,0,1,1,0,0,1,0,0,1,1,0,0,1,90.85
384,0,48,108.1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,5067.45
385,1,11,19.95,1,0,1,0,0,0,0,0,0,0,0,0,1,1,214.75
386,1,55,85.45,0,0,1,1,1,0,0,0,0,1,0,1,0,1,4874.7
387,0,42,54.75,0,0,0,1,1,1,1,1,0,1,0,1,0,0,2348.45
388,0,44,90.4,1,0,1,1,1,0,1,0,0,1,0,0,1,0,4063.0
389,0,1,44.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,44.0
390,0,27,95.6,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2595.25
391,1,27,84.8,1,0,1,1,1,1,1,0,0,1,0,0,0,0,2309.55
392,1,2,44.3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,89.3
393,0,19,19.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,367.55
394,1,42,95.05,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3944.5
395,0,66,90.05,0,0,1,1,1,1,1,0,1,1,1,0,0,0,5965.95
396,1,33,109.9,1,0,1,1,1,1,1,0,0,1,0,0,0,0,3694.7
397,0,34,73.95,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2524.45
398,1,33,54.6,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1803.7
399,0,23,20.05,0,1,1,0,0,0,0,1,0,0,0,0,1,0,415.1
400,0,32,19.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,624.15
401,0,11,20.05,0,0,1,0,0,0,0,1,0,0,1,0,0,0,237.7
402,0,69,99.45,1,1,1,1,1,0,1,0,0,1,1,0,0,1,7007.6
403,0,68,55.9,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3848.8
404,0,20,19.7,1,0,1,0,0,0,0,0,1,1,0,0,1,0,419.4
405,0,72,19.8,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1468.75
406,0,60,95.4,1,1,1,1,1,0,1,1,0,1,0,0,0,0,5812.0
407,1,32,93.95,1,1,1,1,0,0,1,0,0,1,0,0,1,0,2861.45
408,0,1,19.9,0,0,1,0,0,0,0,0,0,1,0,0,1,1,19.9
409,0,1,19.6,1,0,1,0,0,0,0,0,0,1,0,0,1,1,19.6
410,1,3,81.35,1,0,1,1,0,0,0,0,0,1,0,1,0,1,233.7
411,0,46,24.45,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1066.15
412,0,29,74.95,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2149.05
413,0,51,87.35,1,0,1,1,1,1,0,0,0,1,0,1,0,0,4473.0
414,1,48,70.65,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3545.05
415,0,16,73.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1195.75
416,0,70,98.7,1,0,1,1,1,1,1,0,1,1,0,0,0,0,6858.9
417,0,40,24.8,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1024.7
418,0,22,83.3,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1845.9
419,1,1,75.3,0,0,1,1,1,0,0,0,0,1,0,0,0,1,75.3
420,0,5,24.3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,132.25
421,0,7,69.85,0,0,1,1,0,0,0,0,0,1,0,0,0,0,515.45
422,0,29,100.55,1,1,1,1,1,1,1,1,0,0,1,0,0,0,2830.45
423,0,44,25.7,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1110.5
424,0,10,40.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,449.3
425,1,55,51.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2838.55
426,1,52,105.1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,5376.4
427,0,10,85.95,0,1,1,1,0,0,1,0,0,0,0,1,0,0,858.6
428,0,18,75.6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1395.05
429,0,68,58.25,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3975.7
430,0,61,19.4,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1182.55
431,0,72,65.2,0,1,0,1,1,1,1,0,1,1,1,0,0,0,4784.45
432,0,2,53.45,1,0,1,1,1,0,0,0,0,0,0,1,0,0,119.5
433,0,12,45.4,1,0,1,1,0,0,0,0,0,1,0,0,0,1,518.9
434,0,41,19.75,1,0,1,0,0,0,0,0,1,1,0,1,0,0,899.45
435,0,26,44.45,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1183.8
436,0,36,20.85,1,0,1,0,0,0,0,1,0,0,0,0,0,0,720.05
437,0,72,114.05,1,1,1,1,1,1,1,0,1,1,1,0,0,0,8468.2
438,0,35,89.85,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3161.2
439,0,1,55.05,1,0,1,1,1,1,0,0,0,0,0,0,1,0,55.05
440,0,16,112.95,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1882.55
441,1,49,101.55,0,0,1,1,0,0,1,0,0,0,1,0,0,0,5070.4
442,0,54,114.65,0,0,1,1,1,1,1,1,0,1,0,0,1,0,6049.5
443,0,18,64.8,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1166.7
444,0,36,80.4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2937.65
445,0,60,105.9,0,0,1,1,1,0,1,0,0,1,0,1,0,1,6396.45
446,0,1,69.55,0,0,1,1,0,0,0,0,0,0,0,0,1,1,69.55
447,0,52,25.05,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1270.25
448,0,8,94.75,1,1,1,1,1,0,1,0,0,1,0,1,0,0,759.55
449,0,72,105.5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7611.55
450,0,64,24.7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1642.75
451,1,22,69.75,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1545.4
452,0,60,60.2,1,0,0,1,1,1,1,0,0,1,0,0,0,0,3582.4
453,0,28,81.05,0,1,1,1,0,0,1,0,0,1,0,1,0,1,2227.1
454,0,61,24.4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1417.9
455,0,24,104.15,0,0,1,1,1,0,1,0,0,1,0,1,0,0,2494.65
456,0,28,92.9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2768.35
457,0,30,80.8,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2369.3
458,0,2,20.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,38.0
459,0,1,75.1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,75.1
460,0,6,19.65,1,1,1,0,0,0,0,0,0,0,0,0,1,0,100.9
461,0,24,69.45,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1614.05
462,0,4,101.15,1,1,1,1,1,0,1,0,0,0,0,1,0,1,385.9
463,0,7,99.8,1,0,1,1,0,0,1,0,0,1,0,1,0,1,673.25
464,1,72,116.05,1,0,1,1,1,1,1,0,1,1,0,0,0,0,8404.9
465,0,70,40.05,1,0,0,1,0,1,1,0,1,1,0,0,1,0,2799.75
466,1,64,102.1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,6538.45
467,0,72,89.7,1,1,1,1,0,0,1,1,0,1,0,1,0,0,6588.95
468,0,44,19.9,0,1,1,0,0,0,0,0,1,0,0,0,1,0,868.1
469,0,13,55.95,0,1,1,1,0,0,1,0,0,0,0,1,0,1,734.35
470,1,17,20.65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,330.6
471,0,1,55.0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,55.0
472,0,9,70.05,1,0,1,1,1,0,1,0,0,1,0,0,1,0,564.4
473,0,24,53.6,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1315.35
474,0,1,74.7,0,1,1,1,0,0,0,0,0,1,0,1,0,1,74.7
475,0,24,80.25,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1861.5
476,1,35,76.05,1,1,1,1,0,1,1,0,0,1,0,1,0,0,2747.2
477,0,7,75.7,0,1,1,1,1,1,1,0,0,1,0,1,0,0,554.05
478,0,5,96.1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,453.4
479,0,15,69.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,994.8
480,0,11,19.65,1,1,1,0,0,0,0,0,1,0,0,0,1,0,225.75
481,0,48,45.3,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2145.0
482,1,20,81.45,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1671.6
483,0,72,108.5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,8003.8
484,0,8,83.55,0,1,1,1,0,0,1,0,0,1,0,1,0,1,680.05
485,0,72,84.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0,6130.85
486,0,15,100.15,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1415.0
487,0,72,88.6,1,0,1,1,1,1,1,0,1,1,0,0,0,0,6201.95
489,0,1,74.35,1,1,1,1,0,0,0,0,0,1,0,1,0,1,74.35
490,0,63,104.8,1,1,1,1,1,0,1,0,1,1,0,0,0,0,6597.25
491,0,2,59.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,114.15
492,0,2,74.4,0,0,1,1,0,0,0,0,0,1,0,1,0,1,139.4
493,1,61,64.05,1,0,1,1,0,0,1,1,0,0,0,0,0,0,3902.6
494,0,1,20.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.4
495,0,22,43.75,1,0,0,1,1,0,1,1,0,1,0,0,0,1,903.6
496,0,28,60.9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1785.65
497,0,70,19.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1397.65
498,1,5,28.45,0,0,0,1,0,0,0,0,0,0,0,1,0,1,131.05
499,0,12,99.7,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1238.45
500,0,34,116.25,1,0,1,1,1,1,1,1,0,0,1,0,0,0,3899.05
501,1,71,80.7,0,0,1,1,0,0,0,0,1,1,1,0,0,0,5676.0
502,0,70,65.2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4543.15
503,0,52,84.05,0,1,1,1,1,1,0,0,0,1,0,0,0,0,4326.8
504,0,69,79.45,1,1,1,1,1,1,1,0,1,1,1,0,0,0,5502.55
505,1,20,94.1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1782.4
506,0,11,78.0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,851.8
507,0,2,94.2,1,0,1,1,0,1,1,0,0,1,0,1,0,1,167.5
508,0,6,80.5,0,1,1,1,0,1,0,0,0,1,0,1,0,1,502.85
509,0,1,19.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.85
510,1,20,94.3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1818.3
511,0,61,106.45,1,0,1,1,1,0,1,0,0,1,0,1,0,0,6300.15
512,1,5,74.35,0,0,1,1,0,0,0,0,0,1,0,1,0,1,334.8
513,0,56,105.45,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5916.95
514,0,30,95.0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,2852.4
515,0,40,104.8,1,0,1,1,1,1,1,0,0,0,0,0,0,1,4131.95
516,0,28,54.3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1546.3
517,1,5,70.05,0,0,1,1,0,0,0,0,0,0,0,1,0,0,302.6
518,1,27,75.2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1929.35
519,0,12,20.05,1,0,1,0,0,0,0,0,0,0,1,0,0,0,265.45
520,0,67,105.4,1,1,1,1,1,0,1,1,0,1,0,1,0,0,6989.45
521,1,29,51.6,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1442.0
522,0,55,85.5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4713.4
523,0,23,75.6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1758.6
524,0,34,100.05,1,0,1,1,1,0,1,0,0,1,0,1,0,1,3480.0
525,0,52,91.25,1,0,1,1,1,0,1,1,0,0,0,1,0,0,4738.3
526,1,72,115.75,1,1,1,1,1,1,1,0,1,1,1,0,0,0,8399.15
527,0,58,94.7,1,1,1,1,0,1,1,1,0,1,1,0,0,0,5430.35
528,0,35,19.6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,686.95
529,1,56,99.9,0,0,1,1,1,1,1,0,1,1,0,0,0,0,5706.3
530,0,24,21.1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,490.65
531,0,70,20.05,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1360.25
532,0,2,79.95,1,0,1,1,0,0,1,0,0,1,0,1,0,0,174.45
533,1,68,107.15,1,1,1,1,1,1,1,1,0,1,1,0,0,0,7379.8
534,0,1,85.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,85.0
535,0,12,89.55,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1021.75
536,0,63,81.55,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5029.05
537,0,33,58.45,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1955.4
538,0,69,95.65,0,0,1,1,0,0,1,1,0,1,1,0,0,0,6744.2
539,0,60,80.6,0,1,1,1,1,1,1,0,1,1,0,0,0,0,4946.7
540,0,72,113.1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,8248.5
541,0,11,58.95,0,0,1,1,0,0,1,0,0,1,0,0,1,0,601.6
542,0,1,19.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.55
543,0,10,86.05,1,0,1,1,0,0,1,0,0,1,0,0,0,1,834.1
544,0,13,45.55,1,0,0,1,0,1,1,0,0,1,1,0,0,1,597.0
545,0,34,78.95,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2647.2
546,0,39,86.3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,3266.0
547,0,65,105.05,0,0,1,1,0,1,1,1,0,1,0,0,0,0,6744.25
548,1,50,101.9,1,0,1,1,1,0,1,1,0,1,0,0,0,0,5265.5
549,0,15,19.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,311.6
550,0,72,110.3,1,1,1,1,1,0,1,0,1,1,0,0,0,0,7966.9
551,0,72,115.6,0,1,1,1,1,1,1,0,1,1,0,0,0,0,8220.4
552,0,55,19.35,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1153.25
553,0,23,25.6,0,1,1,0,0,0,0,0,1,1,1,0,0,0,514.75
554,0,32,80.35,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2596.15
555,0,56,68.75,0,1,1,1,1,0,1,1,0,1,0,0,0,0,3808.0
556,0,1,19.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.9
557,0,38,70.6,1,0,1,1,0,1,1,1,0,0,0,0,1,0,2708.2
558,0,11,70.2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,760.05
559,0,1,49.3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,49.3
560,0,56,107.25,1,0,1,1,0,1,1,1,0,1,0,1,0,0,6033.3
561,0,3,23.6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,89.05
562,0,7,69.7,1,1,1,1,0,0,1,0,0,0,1,0,0,0,516.15
563,0,59,99.5,1,1,1,1,1,0,1,0,1,1,1,0,0,0,5861.75
564,0,7,64.3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,445.95
565,0,71,70.85,1,1,1,1,1,1,1,0,1,1,1,0,0,0,4973.4
566,0,15,101.9,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1667.25
567,0,71,73.5,1,0,1,1,0,1,1,0,1,0,1,0,0,0,5357.75
568,0,35,100.25,0,0,1,1,1,0,1,0,0,1,0,1,0,1,3527.6
569,0,11,40.4,0,0,0,1,1,1,0,1,0,1,1,0,0,0,422.6
570,0,60,19.25,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1103.25
571,1,47,59.6,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2754.0
572,0,11,64.9,0,0,1,1,1,1,1,1,0,0,1,0,0,0,697.25
573,0,56,100.3,1,0,1,1,0,0,1,1,0,0,1,0,0,1,5614.45
574,1,28,110.85,0,0,1,1,1,1,1,0,0,1,0,1,0,0,3204.4
575,0,61,81.05,1,0,1,1,0,1,1,0,1,1,0,0,1,0,4747.65
576,0,31,98.05,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3082.1
577,0,9,70.5,1,0,1,1,0,0,0,0,0,1,0,1,0,0,597.9
578,1,35,94.55,1,0,1,1,0,0,1,0,0,1,0,1,0,0,3365.4
579,0,2,19.65,1,0,1,0,0,0,0,0,0,1,0,0,1,0,38.8
580,0,12,19.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,233.55
581,0,1,75.3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,75.3
582,1,4,89.2,0,0,1,1,1,0,1,0,0,1,0,1,0,1,346.2
583,0,1,19.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,19.0
584,0,3,20.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,61.7
585,1,1,85.7,0,0,1,1,0,0,1,0,0,1,0,1,0,1,85.7
586,0,52,63.25,1,0,1,1,0,0,1,0,1,1,1,0,0,0,3342.45
587,0,5,20.1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,85.1
588,0,72,99.15,1,0,1,1,1,0,1,0,1,1,0,1,0,0,7422.1
589,0,71,90.4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,6668.05
590,0,72,111.9,1,0,1,1,1,1,1,0,1,1,1,0,0,0,8071.05
591,0,46,24.9,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1174.8
592,0,63,83.5,1,1,1,1,1,0,1,0,1,0,1,0,0,0,5435.0
593,0,30,84.3,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2438.6
594,0,1,45.6,1,0,1,1,0,0,0,0,0,0,0,0,1,0,45.6
595,0,12,61.65,0,0,1,1,1,1,0,0,0,1,0,0,1,1,713.75
596,0,16,54.85,1,0,0,1,1,1,1,0,1,0,0,0,1,0,916.15
597,0,4,65.55,1,0,1,1,0,1,1,0,0,0,0,0,1,0,237.2
598,0,51,90.35,1,0,1,1,0,0,1,1,0,1,1,0,0,0,4614.55
599,0,65,20.4,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1414.45
600,0,16,74.55,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1170.5
601,0,2,19.95,1,0,1,0,0,0,0,1,0,0,0,0,1,0,47.7
602,0,66,74.25,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4859.25
603,0,46,108.65,1,0,1,1,1,1,1,0,1,0,0,1,0,0,4903.2
604,0,32,109.55,0,0,1,1,1,1,1,1,0,1,0,0,0,0,3608.0
605,0,72,86.65,1,0,1,1,1,1,1,0,1,0,1,0,0,0,6094.25
606,0,38,81.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,3084.9
607,0,51,47.85,1,1,1,1,0,1,0,1,0,0,1,0,0,0,2356.75
608,0,72,114.55,1,1,1,1,1,1,1,0,1,0,0,0,0,0,8306.05
609,1,65,105.25,0,0,1,1,1,0,1,0,0,0,0,0,0,1,6786.4
610,0,9,29.95,1,1,0,1,0,0,0,0,0,1,0,1,0,1,248.95
611,0,9,65.0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,663.05
612,0,66,20.55,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1357.1
613,1,44,109.8,0,0,1,1,1,0,1,1,0,1,1,0,0,0,4860.35
614,0,50,69.5,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3418.2
615,0,15,48.85,0,0,1,1,0,0,0,0,0,0,0,0,1,0,631.4
616,0,8,25.25,1,0,0,1,0,0,0,0,0,1,1,0,0,0,186.3
617,1,66,102.85,0,0,1,1,1,1,1,1,0,1,1,0,0,0,6976.75
618,0,57,87.55,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4884.85
619,0,7,78.55,0,0,1,1,0,0,0,0,0,1,0,0,0,0,522.95
620,1,10,34.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,362.6
621,0,62,92.05,0,0,1,1,1,0,0,1,0,1,0,1,0,0,5755.8
622,0,40,85.05,1,1,1,1,1,0,1,1,0,1,0,1,0,0,3355.65
623,0,20,19.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,406.95
624,0,7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,137.6
625,0,25,95.15,0,0,1,1,0,1,1,0,0,1,0,1,0,0,2395.7
626,0,23,84.25,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1968.1
627,1,66,104.6,0,0,1,1,1,0,1,1,0,0,1,0,0,0,6819.45
628,1,72,111.65,0,0,1,1,1,1,1,0,1,0,0,1,0,0,7943.45
629,1,49,90.05,1,0,1,1,0,0,1,0,0,0,1,0,0,1,4547.25
630,1,43,110.75,1,1,1,1,1,1,1,0,0,1,0,0,0,1,4687.9
631,0,46,55.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2473.95
632,0,72,89.85,1,1,1,1,1,1,1,0,1,0,1,0,0,0,6562.9
633,0,10,20.35,1,0,1,0,0,0,0,1,0,0,0,0,1,0,176.3
634,0,40,54.55,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2236.2
635,0,65,105.5,0,1,1,1,1,0,1,0,0,1,0,1,0,1,6985.65
636,0,31,99.45,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3109.9
637,0,68,70.9,0,0,1,1,1,1,0,0,1,0,1,0,0,0,4911.35
638,1,56,104.55,1,1,1,1,1,0,1,1,0,1,0,0,0,1,5794.65
639,0,10,85.25,1,0,1,1,0,0,1,0,0,1,0,1,0,1,855.3
640,0,68,25.4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1620.2
641,0,43,56.15,0,1,1,1,0,0,1,0,0,0,0,1,0,1,2499.3
642,0,1,89.55,1,0,1,1,0,0,1,0,0,1,0,1,0,1,89.55
643,1,49,89.85,0,0,1,1,1,0,1,1,0,1,0,0,0,0,4287.2
644,0,15,25.25,0,1,1,0,0,0,0,0,0,1,0,1,0,0,394.85
645,1,20,94.55,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1899.65
646,0,1,45.7,1,0,1,1,0,0,0,0,0,1,0,0,1,1,45.7
647,0,50,69.65,1,1,1,1,1,1,1,1,0,1,0,1,0,0,3442.15
